query,query_time,rows_examined,joins
SUM transactions (simulated missing index),0.08049239443138051,250188,1
SUM transactions (simulated missing index),0.0810944923052774,250188,1
SUM transactions (simulated missing index),0.08817382180335363,250188,1
SUM transactions (simulated missing index),0.08427015392935824,250188,1
SUM transactions (simulated missing index),0.09121180418302495,250188,1
SUM transactions (simulated missing index),0.07886441421472253,250188,1
SUM transactions (simulated missing index),0.0827034848222672,250188,1
SUM transactions (simulated missing index),0.08294388725680037,250188,1
SUM transactions (simulated missing index),0.10104123171126426,250188,1
SUM transactions (simulated missing index),0.0751928938371864,250188,1
SUM transactions (simulated missing index),0.08446135759084834,250188,1
SUM transactions (simulated missing index),0.08321288096787825,250188,1
SUM transactions (simulated missing index),0.11024871457535346,250188,1
SUM transactions (simulated missing index),0.08549544652247966,250188,1
SUM transactions (simulated missing index),0.10015835026825363,250188,1
SUM transactions (simulated missing index),0.09481109840750776,250188,1
SUM transactions (simulated missing index),0.11242824398718884,250188,1
SUM transactions (simulated missing index),0.08651775056759332,250188,1
SUM transactions (simulated missing index),0.08723976947559295,250188,1
SUM transactions (simulated missing index),0.08436440051568816,250188,1
SUM transactions (simulated missing index),0.10243243395152975,250188,1
SUM transactions (simulated missing index),0.09609011801923742,250188,1
SUM transactions (simulated missing index),0.14740789181880462,250188,1
SUM transactions (simulated missing index),0.13646640615656697,250188,1
SUM transactions (simulated missing index),0.1456593920400503,250188,1
SUM transactions (simulated missing index),0.13414260571729958,250188,1
SUM transactions (simulated missing index),0.1432440200845618,250188,1
SUM transactions (simulated missing index),0.10368722701137256,250188,1
SUM transactions (simulated missing index),0.15243869646094388,250188,1
SUM transactions (simulated missing index),0.11184239565277188,250188,1
SUM transactions (simulated missing index),0.13017763414137704,250188,1
SUM transactions (simulated missing index),0.14310476907800065,250188,1
SUM transactions (simulated missing index),0.1268437422411137,250188,1
SUM transactions (simulated missing index),0.13242341996448398,250188,1
SUM transactions (simulated missing index),0.09808170713114699,250188,1
SUM transactions (simulated missing index),0.09962628736045404,250188,1
SUM transactions (simulated missing index),0.10412651816749167,250188,1
SUM transactions (simulated missing index),0.10791123829308093,250188,1
SUM transactions (simulated missing index),0.11284831237420104,250188,1
SUM transactions (simulated missing index),0.12442856227482366,250188,1
SUM transactions (simulated missing index),0.11466806026786538,250188,1
SUM transactions (simulated missing index),0.09609514713121739,250188,1
SUM transactions (simulated missing index),0.09069113870985027,250188,1
SUM transactions (simulated missing index),0.09087178014093533,250188,1
SUM transactions (simulated missing index),0.08468323684197042,250188,1
SUM transactions (simulated missing index),0.0840901399767056,250188,1
SUM transactions (simulated missing index),0.09138153293312194,250188,1
SUM transactions (simulated missing index),0.11066520921391372,250188,1
SUM transactions (simulated missing index),0.11267086655531282,250188,1
SUM transactions (simulated missing index),0.09379519746235374,250188,1
SUM transactions (simulated missing index),0.08479296441310606,250188,1
SUM transactions (simulated missing index),0.08174264940524617,250188,1
SUM transactions (simulated missing index),0.1002148087362168,250188,1
SUM transactions (simulated missing index),0.10983428119975698,250188,1
SUM transactions (simulated missing index),0.09632956133718158,250188,1
SUM transactions (simulated missing index),0.09153664245206086,250188,1
SUM transactions (simulated missing index),0.10161064406683658,250188,1
SUM transactions (simulated missing index),0.07614676132025365,250188,1
SUM transactions (simulated missing index),0.10640779910194133,250188,1
SUM transactions (simulated missing index),0.07982393968718993,250188,1
SUM transactions (simulated missing index),0.09393687417246431,250188,1
SUM transactions (simulated missing index),0.08952970849195073,250188,1
SUM transactions (simulated missing index),0.07571210042351591,250188,1
SUM transactions (simulated missing index),0.08402540885409453,250188,1
SUM transactions (simulated missing index),0.09957406580684451,250188,1
SUM transactions (simulated missing index),0.08106143040380996,250188,1
SUM transactions (simulated missing index),0.10410857279294117,250188,1
SUM transactions (simulated missing index),0.0783288539526882,250188,1
SUM transactions (simulated missing index),0.0890178387834758,250188,1
SUM transactions (simulated missing index),0.09417948307217248,250188,1
SUM transactions (simulated missing index),0.08234747169981296,250188,1
SUM transactions (simulated missing index),0.08853187795427588,250188,1
SUM transactions (simulated missing index),0.08943271153625167,250188,1
SUM transactions (simulated missing index),0.10864281904792253,250188,1
SUM transactions (simulated missing index),0.09094442864023324,250188,1
SUM transactions (simulated missing index),0.08899313913098217,250188,1
SUM transactions (simulated missing index),0.08900598368537144,250188,1
SUM transactions (simulated missing index),0.09344965888659325,250188,1
SUM transactions (simulated missing index),0.0818983875386694,250188,1
SUM transactions (simulated missing index),0.0888755487404003,250188,1
SUM transactions (simulated missing index),0.09209195325076497,250188,1
SUM transactions (simulated missing index),0.10350400399557101,250188,1
SUM transactions (simulated missing index),0.07909506772307011,250188,1
SUM transactions (simulated missing index),0.08562750688116855,250188,1
SUM transactions (simulated missing index),0.09753803813383617,250188,1
SUM transactions (simulated missing index),0.09926628871499825,250188,1
SUM transactions (simulated missing index),0.09089510697096138,250188,1
SUM transactions (simulated missing index),0.10399039812262557,250188,1
SUM transactions (simulated missing index),0.07174290470867717,250188,1
SUM transactions (simulated missing index),0.10315047945040515,250188,1
SUM transactions (simulated missing index),0.07903484906020608,250188,1
SUM transactions (simulated missing index),0.10548692252484979,250188,1
SUM transactions (simulated missing index),0.07787037167302698,250188,1
SUM transactions (simulated missing index),0.10035324763113544,250188,1
SUM transactions (simulated missing index),0.09849214678873242,250188,1
SUM transactions (simulated missing index),0.07514328884236772,250188,1
SUM transactions (simulated missing index),0.07732036334048208,250188,1
SUM transactions (simulated missing index),0.08345784302338247,250188,1
SUM transactions (simulated missing index),0.10372642004213425,250188,1
SUM transactions (simulated missing index),0.0756786696420801,250188,1
SUM transactions (simulated missing index),0.08122625678115783,250188,1
SUM transactions (simulated missing index),0.095918364684884,250188,1
SUM transactions (simulated missing index),0.10031818016519496,250188,1
SUM transactions (simulated missing index),0.08704263729625253,250188,1
SUM transactions (simulated missing index),0.10281801521032152,250188,1
SUM transactions (simulated missing index),0.08086698665575637,250188,1
SUM transactions (simulated missing index),0.08910797381165887,250188,1
SUM transactions (simulated missing index),0.11619852594089926,250188,1
SUM transactions (simulated missing index),0.11449985980964632,250188,1
SUM transactions (simulated missing index),0.1087655003977837,250188,1
SUM transactions (simulated missing index),0.10222707188376215,250188,1
SUM transactions (simulated missing index),0.08284158565423892,250188,1
SUM transactions (simulated missing index),0.10280088618500573,250188,1
SUM transactions (simulated missing index),0.09315895981915234,250188,1
SUM transactions (simulated missing index),0.10316114537125219,250188,1
SUM transactions (simulated missing index),0.07842374102576498,250188,1
SUM transactions (simulated missing index),0.07829561953207953,250188,1
SUM transactions (simulated missing index),0.08325253393831616,250188,1
SUM transactions (simulated missing index),0.08679305643655406,250188,1
SUM transactions (simulated missing index),0.079856715801351,250188,1
SUM transactions (simulated missing index),0.10004894669039308,250188,1
SUM transactions (simulated missing index),0.12564414606932553,250188,1
SUM transactions (simulated missing index),0.10479849017541881,250188,1
SUM transactions (simulated missing index),0.1181733226831436,250188,1
SUM transactions (simulated missing index),0.1180728927561841,250188,1
SUM transactions (simulated missing index),0.13326915092801514,250188,1
SUM transactions (simulated missing index),0.11971572674802572,250188,1
SUM transactions (simulated missing index),0.09557447305377592,250188,1
