query,query_time,rows_examined
SUM transactions for account_id=2635,0.0005071163177490234,6
SUM transactions for account_id=15650,0.0008485317230224609,11
SUM transactions for account_id=13567,0.000507354736328125,15
SUM transactions for account_id=18581,0.0009992122650146484,13
SUM transactions for account_id=7339,0.0010263919830322266,13
SUM transactions for account_id=3403,0.0005478858947753906,5
SUM transactions for account_id=3564,0.0005054473876953125,7
SUM transactions for account_id=8935,0.0009930133819580078,11
SUM transactions for account_id=18598,0.0012042522430419922,7
SUM transactions for account_id=11,0.0005352497100830078,16
SUM transactions for account_id=10806,0.0005381107330322266,10
SUM transactions for account_id=11311,0.0008246898651123047,10
SUM transactions for account_id=10347,0.0005707740783691406,7
SUM transactions for account_id=12920,0.0007877349853515625,5
SUM transactions for account_id=16428,0.0007526874542236328,14
SUM transactions for account_id=4078,0.001428842544555664,15
SUM transactions for account_id=12922,0.0005409717559814453,10
SUM transactions for account_id=7489,0.0011687278747558594,16
SUM transactions for account_id=7360,0.0005459785461425781,16
SUM transactions for account_id=12068,0.0008990764617919922,20
SUM transactions for account_id=6558,0.0013086795806884766,15
SUM transactions for account_id=1112,0.0010097026824951172,20
SUM transactions for account_id=4114,0.0012161731719970703,17
SUM transactions for account_id=4636,0.0010523796081542969,15
SUM transactions for account_id=3235,0.0005078315734863281,20
SUM transactions for account_id=649,0.0009794235229492188,12
SUM transactions for account_id=4131,0.0010523796081542969,7
SUM transactions for account_id=9737,0.000926971435546875,9
SUM transactions for account_id=10275,0.0,10
SUM transactions for account_id=2381,0.0005083084106445312,14
SUM transactions for account_id=6119,0.0005536079406738281,7
SUM transactions for account_id=6175,0.0015344619750976562,11
SUM transactions for account_id=573,0.0009832382202148438,16
SUM transactions for account_id=1259,0.0015785694122314453,5
SUM transactions for account_id=19649,0.0006272792816162109,13
SUM transactions for account_id=5908,0.0005121231079101562,14
SUM transactions for account_id=10817,0.0005099773406982422,5
SUM transactions for account_id=2653,0.0018420219421386719,17
SUM transactions for account_id=1222,0.0013437271118164062,19
SUM transactions for account_id=10628,0.0005562305450439453,18
SUM transactions for account_id=8785,0.0005350112915039062,11
SUM transactions for account_id=7654,0.0009281635284423828,16
SUM transactions for account_id=8555,0.001012563705444336,8
SUM transactions for account_id=4401,0.0007071495056152344,16
SUM transactions for account_id=16004,0.0007767677307128906,15
SUM transactions for account_id=18518,0.0009284019470214844,19
SUM transactions for account_id=6483,0.0005519390106201172,5
SUM transactions for account_id=11110,0.0005109310150146484,13
SUM transactions for account_id=3547,0.0010128021240234375,14
SUM transactions for account_id=1846,0.0006527900695800781,15
SUM transactions for account_id=17817,0.0,18
SUM transactions for account_id=6826,0.00045371055603027344,16
SUM transactions for account_id=15427,0.0005373954772949219,5
SUM transactions for account_id=16280,0.0010399818420410156,12
SUM transactions for account_id=12282,0.001001596450805664,12
SUM transactions for account_id=15522,0.000949859619140625,7
SUM transactions for account_id=16164,0.0010051727294921875,17
SUM transactions for account_id=4560,0.0,12
SUM transactions for account_id=11111,0.0019872188568115234,16
SUM transactions for account_id=11053,0.0,9
SUM transactions for account_id=17005,0.0009713172912597656,12
SUM transactions for account_id=2554,0.0005426406860351562,14
SUM transactions for account_id=16094,0.0010118484497070312,10
SUM transactions for account_id=5167,0.0011980533599853516,9
SUM transactions for account_id=5655,0.0,7
SUM transactions for account_id=14775,0.0020532608032226562,20
SUM transactions for account_id=13574,0.0006387233734130859,17
SUM transactions for account_id=7396,0.0010085105895996094,18
SUM transactions for account_id=12827,0.0006701946258544922,5
SUM transactions for account_id=13795,0.0,14
SUM transactions for account_id=3434,0.0011014938354492188,5
SUM transactions for account_id=10278,0.0004763603210449219,13
SUM transactions for account_id=2908,0.0005354881286621094,14
SUM transactions for account_id=9164,0.0010027885437011719,10
SUM transactions for account_id=10614,0.0,16
SUM transactions for account_id=3071,0.0005934238433837891,19
SUM transactions for account_id=10970,0.0010001659393310547,15
SUM transactions for account_id=14042,0.0007085800170898438,8
SUM transactions for account_id=18293,0.000640869140625,7
SUM transactions for account_id=4413,0.0015254020690917969,7
SUM transactions for account_id=9805,0.0,17
SUM transactions for account_id=19667,0.0,7
SUM transactions for account_id=3741,0.0004582405090332031,7
SUM transactions for account_id=705,0.0005955696105957031,10
SUM transactions for account_id=6563,0.0005083084106445312,7
SUM transactions for account_id=19584,0.0005071163177490234,14
SUM transactions for account_id=551,0.001138448715209961,14
SUM transactions for account_id=10217,0.0013148784637451172,6
SUM transactions for account_id=9959,0.0005083084106445312,5
SUM transactions for account_id=5071,0.0007245540618896484,11
SUM transactions for account_id=3848,0.0010919570922851562,14
SUM transactions for account_id=4662,0.0,8
SUM transactions for account_id=8649,0.0007357597351074219,6
SUM transactions for account_id=7374,0.0014336109161376953,9
SUM transactions for account_id=17056,0.001505136489868164,19
SUM transactions for account_id=19428,0.0014607906341552734,16
SUM transactions for account_id=7591,0.0,10
SUM transactions for account_id=2469,0.0008325576782226562,15
SUM transactions for account_id=13402,0.0010409355163574219,8
SUM transactions for account_id=3317,0.0009703636169433594,16
SUM transactions for account_id=14049,0.0,9
SUM transactions for account_id=12459,0.0010368824005126953,11
SUM transactions for account_id=3831,0.001352071762084961,10
SUM transactions for account_id=905,0.0011012554168701172,16
SUM transactions for account_id=6103,0.0005376338958740234,20
SUM transactions for account_id=10824,0.0006158351898193359,19
SUM transactions for account_id=3971,0.0014102458953857422,20
SUM transactions for account_id=19375,0.0010378360748291016,17
SUM transactions for account_id=706,0.00048065185546875,8
SUM transactions for account_id=9458,0.0010111331939697266,16
SUM transactions for account_id=12871,0.0,17
SUM transactions for account_id=595,0.002099275588989258,7
SUM transactions for account_id=8887,0.0,6
SUM transactions for account_id=16214,0.0005686283111572266,20
SUM transactions for account_id=6452,0.0005114078521728516,5
SUM transactions for account_id=9190,0.0007340908050537109,12
SUM transactions for account_id=11842,0.000640869140625,20
SUM transactions for account_id=7475,0.0010399818420410156,5
SUM transactions for account_id=4666,0.0,19
SUM transactions for account_id=6604,0.00072479248046875,10
SUM transactions for account_id=11784,0.0005235671997070312,18
SUM transactions for account_id=13539,0.0012943744659423828,13
SUM transactions for account_id=18904,0.0005397796630859375,19
SUM transactions for account_id=4262,0.001058816909790039,14
SUM transactions for account_id=10689,0.0,13
SUM transactions for account_id=1422,0.0,10
SUM transactions for account_id=7489,0.001004934310913086,16
SUM transactions for account_id=8955,0.0008575916290283203,14
SUM transactions for account_id=10071,0.0,10
SUM transactions for account_id=16412,0.00037980079650878906,15
SUM transactions for account_id=15952,0.0016551017761230469,17
SUM transactions for account_id=12451,0.0017480850219726562,13
SUM transactions for account_id=9337,0.0011653900146484375,13
SUM transactions for account_id=10784,0.0010154247283935547,16
SUM transactions for account_id=11931,0.0008406639099121094,20
SUM transactions for account_id=2300,0.000606536865234375,7
SUM transactions for account_id=12859,0.001247406005859375,6
SUM transactions for account_id=10650,0.0012552738189697266,19
SUM transactions for account_id=1231,0.0010569095611572266,18
SUM transactions for account_id=11160,0.0018663406372070312,9
SUM transactions for account_id=1633,0.0015430450439453125,15
SUM transactions for account_id=11465,0.0010137557983398438,10
SUM transactions for account_id=6868,0.0,20
SUM transactions for account_id=9801,0.0007777214050292969,7
SUM transactions for account_id=17723,0.0008704662322998047,5
SUM transactions for account_id=16033,0.000507354736328125,7
SUM transactions for account_id=17240,0.0006983280181884766,10
SUM transactions for account_id=18859,0.0006473064422607422,18
SUM transactions for account_id=12609,0.0,7
SUM transactions for account_id=17552,0.0009210109710693359,15
SUM transactions for account_id=12484,0.0,17
SUM transactions for account_id=8014,0.0012307167053222656,10
SUM transactions for account_id=4749,0.0009362697601318359,7
SUM transactions for account_id=14612,0.0008320808410644531,19
SUM transactions for account_id=2962,0.0006580352783203125,20
SUM transactions for account_id=5923,0.0006003379821777344,11
SUM transactions for account_id=4486,0.0005090236663818359,19
SUM transactions for account_id=15786,0.0015594959259033203,18
SUM transactions for account_id=9396,0.0008940696716308594,16
SUM transactions for account_id=12861,0.0010085105895996094,14
SUM transactions for account_id=3795,0.000545501708984375,13
SUM transactions for account_id=786,0.00104522705078125,9
SUM transactions for account_id=8171,0.0011200904846191406,13
SUM transactions for account_id=9218,0.0012018680572509766,9
SUM transactions for account_id=3891,0.0013942718505859375,9
SUM transactions for account_id=2245,0.000507354736328125,6
SUM transactions for account_id=5647,0.0005435943603515625,16
SUM transactions for account_id=3187,0.0007491111755371094,8
SUM transactions for account_id=11565,0.0,5
SUM transactions for account_id=7718,0.0009467601776123047,8
SUM transactions for account_id=17558,0.0006515979766845703,9
SUM transactions for account_id=14644,0.0016467571258544922,15
SUM transactions for account_id=1949,0.0008211135864257812,18
SUM transactions for account_id=13580,0.0006773471832275391,17
SUM transactions for account_id=882,0.0011606216430664062,5
SUM transactions for account_id=11608,0.0016756057739257812,10
SUM transactions for account_id=16433,0.0005578994750976562,7
SUM transactions for account_id=3276,0.0007832050323486328,11
SUM transactions for account_id=1886,0.0005469322204589844,9
SUM transactions for account_id=11620,0.0007541179656982422,5
SUM transactions for account_id=17731,0.0006284713745117188,14
SUM transactions for account_id=2494,0.0005486011505126953,20
SUM transactions for account_id=17895,0.0005924701690673828,13
SUM transactions for account_id=8240,0.001013040542602539,17
SUM transactions for account_id=18176,0.0013682842254638672,17
SUM transactions for account_id=9624,0.0008895397186279297,9
SUM transactions for account_id=9485,0.0010800361633300781,11
SUM transactions for account_id=8628,0.0007162094116210938,18
SUM transactions for account_id=2099,0.0015556812286376953,14
SUM transactions for account_id=18915,0.001966714859008789,19
SUM transactions for account_id=2676,0.0008351802825927734,19
SUM transactions for account_id=12327,0.0005452632904052734,17
SUM transactions for account_id=11581,0.0010440349578857422,11
SUM transactions for account_id=5603,0.0006330013275146484,14
