query,query_time,rows_examined,joins,has_sum,has_group_by,has_where,tables_count,query_length,cpu_usage,memory_usage,is_slow
SUM transactions for user_id=9816,0.026854770384954,16,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=9816,0.0206901504665529,16,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=9816,0.0233637492583611,16,2,1,1,1,3,33,100.0,190.52734375,0
SUM transactions for user_id=5186,0.0239202452951081,37,2,1,1,1,3,33,33.3,190.52734375,0
SUM transactions for user_id=5186,0.0246953222737889,37,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=5186,0.0217100850644956,37,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=2536,0.0290565471073289,5,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=2536,0.0297881781166291,5,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=2536,0.026178330633467,5,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions (simulated missing index),0.1030930811959356,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.0779449433012426,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.0889558177372201,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions for user_id=8565,0.0239659458342765,40,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=8565,0.0212982348787713,40,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=8565,0.020842962105876,40,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=4010,0.0336203753728168,12,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=4010,0.0268263141688127,12,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=4010,0.0280346153314971,12,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=1136,0.0247025238374617,11,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=1136,0.0219974588025137,11,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=1136,0.0264470374930996,11,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=3616,0.0205272264750114,14,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=3616,0.0252824389391911,14,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=3616,0.0229136919575834,14,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=6834,0.0226493406667537,29,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=6834,0.0310836329105468,29,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=6834,0.0231938312727522,29,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=870,0.0239606332712325,33,2,1,1,1,3,32,0.0,190.52734375,0
SUM transactions for user_id=870,0.0309501950850641,33,2,1,1,1,3,32,0.0,190.52734375,0
SUM transactions for user_id=870,0.0311731518693787,33,2,1,1,1,3,32,0.0,190.52734375,0
SUM transactions (simulated missing index),0.0808273545865892,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.0730665420505727,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.0909641192943361,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.0989907562088544,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.1140189535023899,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.1048099654292817,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions for user_id=8971,0.0297166925725164,43,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=8971,0.0259263830391154,43,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=8971,0.0282877324345531,43,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions (simulated missing index),0.0989904017314878,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.0825500357891828,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.089520235770066,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions for user_id=7649,0.0307010203426331,41,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=7649,0.036587065860972,41,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=7649,0.0312426613594683,41,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=6342,0.0347087205492274,17,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=6342,0.0302092374405054,17,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=6342,0.0267159114041406,17,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=8578,0.0224585394833805,37,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=8578,0.0190535360596474,37,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=8578,0.0284256004416615,37,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=859,0.0201981255935679,10,2,1,1,1,3,32,0.0,190.52734375,0
SUM transactions for user_id=859,0.025233269642741,10,2,1,1,1,3,32,0.0,190.52734375,0
SUM transactions for user_id=859,0.0276602220436004,10,2,1,1,1,3,32,0.0,190.52734375,0
SUM transactions for user_id=6476,0.0223150622945744,32,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=6476,0.0208617273201407,32,2,1,1,1,3,33,100.0,190.52734375,0
SUM transactions for user_id=6476,0.0205897434641348,32,2,1,1,1,3,33,60.0,190.52734375,0
SUM transactions for user_id=6011,0.0233778545106453,28,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=6011,0.0241182701269713,28,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=6011,0.0228482322896211,28,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=4677,0.0290216168772724,50,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=4677,0.0277015726391474,50,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=4677,0.0229455404481587,50,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=2320,0.0292279676528371,7,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=2320,0.0226251048804866,7,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=2320,0.0294278300898418,7,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions (simulated missing index),0.106285556639522,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.0747436675835801,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.080360538311058,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.1169557131217574,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.0798705231874883,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.0962725339191452,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions for user_id=9872,0.0441789552311243,11,2,1,1,1,3,33,0.0,190.52734375,1
SUM transactions for user_id=9872,0.0381793362331946,11,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=9872,0.0449258624417863,11,2,1,1,1,3,33,0.0,190.52734375,1
SUM transactions for user_id=8166,0.0276399304699212,42,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=8166,0.0200681506023091,42,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=8166,0.0201970148286849,42,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions (simulated missing index),0.0999808427150728,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.1009646895478589,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.0834205609259499,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions for user_id=8870,0.0250320692367395,35,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=8870,0.0244469858468784,35,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=8870,0.0260809590393159,35,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions (simulated missing index),0.0976304585101858,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.1017087932419803,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.1076250604094117,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions for user_id=6926,0.0284412258718002,19,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=6926,0.0340269937840565,19,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=6926,0.0259976458608256,19,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=4215,0.0284864856356022,39,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=4215,0.0211112711911002,39,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=4215,0.0214317559694904,39,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=152,0.0221025722473464,6,2,1,1,1,3,32,0.0,190.52734375,0
SUM transactions for user_id=152,0.0228828364955244,6,2,1,1,1,3,32,0.0,190.52734375,0
SUM transactions for user_id=152,0.0225579118926329,6,2,1,1,1,3,32,0.0,190.52734375,0
SUM transactions for user_id=904,0.0248815935798797,16,2,1,1,1,3,32,0.0,190.52734375,0
SUM transactions for user_id=904,0.0267441073952452,16,2,1,1,1,3,32,0.0,190.52734375,0
SUM transactions for user_id=904,0.0226700474089277,16,2,1,1,1,3,32,0.0,190.52734375,0
SUM transactions for user_id=1240,0.0271372434539712,20,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=1240,0.028307006041144,20,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=1240,0.024836022705434,20,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions (simulated missing index),0.0785553714164078,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.0785391434751672,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.0968747601886072,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions for user_id=3379,0.0261407396590309,30,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=3379,0.0291075005986935,30,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=3379,0.0302497572829177,30,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=3500,0.0247403912494602,8,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=3500,0.0250844729585397,8,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=3500,0.0321767483325029,8,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=563,0.0205272979279871,18,2,1,1,1,3,32,0.0,190.52734375,0
SUM transactions for user_id=563,0.0228633968829721,18,2,1,1,1,3,32,0.0,190.52734375,0
SUM transactions for user_id=563,0.0276842592845229,18,2,1,1,1,3,32,0.0,190.52734375,0
SUM transactions (simulated missing index),0.0905363238479579,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.0996488758397719,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.1045233303294903,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions for user_id=9347,0.0222937169637473,5,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=9347,0.0283774624004252,5,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=9347,0.0206006550022137,5,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=4844,0.0327870287378845,38,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=4844,0.0294369074065643,38,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=4844,0.0317213590855647,38,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=4736,0.0234048249239558,44,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=4736,0.0247621831004798,44,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=4736,0.023920478337583,44,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions (simulated missing index),0.0836721255827279,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.0844554027269928,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.0746471760211825,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions for user_id=6871,0.0275492561589544,20,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=6871,0.02853217761116,20,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=6871,0.0248968174051083,20,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=1311,0.0365987700679507,19,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=1311,0.0334392916058701,19,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=1311,0.0387699232249507,19,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=4883,0.0343321372562349,49,2,1,1,1,3,33,50.0,190.52734375,0
SUM transactions for user_id=4883,0.0414743420346425,49,2,1,1,1,3,33,0.0,190.52734375,1
SUM transactions for user_id=4883,0.0338459774671765,49,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=1651,0.0284207559092508,44,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=1651,0.0267701955721252,44,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=1651,0.0272542656849391,44,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=9051,0.0220427016135659,41,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=9051,0.0250821197125817,41,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=9051,0.0242006473193203,41,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions (simulated missing index),0.1003902784102846,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.0748360162357296,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.0903057714839021,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions for user_id=4180,0.0205409114734531,26,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=4180,0.0237750575370899,26,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=4180,0.023276051349019,26,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=3853,0.0292234122850932,24,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=3853,0.0296462254363687,24,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=3853,0.0230240685501233,24,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=7399,0.0207636385664988,15,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=7399,0.0193106269407948,15,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=7399,0.0237191415672672,15,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=5831,0.0281994241096583,29,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=5831,0.0236045952774012,29,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=5831,0.0282714808271852,29,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=372,0.0255234572614018,17,2,1,1,1,3,32,0.0,190.52734375,0
SUM transactions for user_id=372,0.0206584036829773,17,2,1,1,1,3,32,0.0,190.52734375,0
SUM transactions for user_id=372,0.0260624010644744,17,2,1,1,1,3,32,0.0,190.52734375,0
SUM transactions (simulated missing index),0.0766389844212771,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.086744699659887,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.0891058994157273,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.1127591223290203,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.1084647530183623,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.1035000173770143,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.0969793745492457,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.1010707721354393,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.0868132443439522,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions for user_id=8938,0.0277193798214095,14,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=8938,0.0212306380243952,14,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=8938,0.0250561269871184,14,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=4236,0.0519022126801444,19,2,1,1,1,3,33,0.0,190.52734375,1
SUM transactions for user_id=4236,0.0568319848270034,19,2,1,1,1,3,33,0.0,190.52734375,1
SUM transactions for user_id=4236,0.0426612046514425,19,2,1,1,1,3,33,0.0,190.52734375,1
SUM transactions (simulated missing index),0.10771026653527,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.093734588808868,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.0918539161092978,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions for user_id=9430,0.0293401111880155,28,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=9430,0.028539093414386,28,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=9430,0.0210352291880361,28,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions (simulated missing index),0.0801249689362017,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.0828315095279063,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.0845757628457158,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions for user_id=3558,0.0239124606811041,20,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=3558,0.0260618337927174,20,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=3558,0.0288892273254175,20,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions (simulated missing index),0.0902935292677222,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.0777200407672455,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.0983795687165434,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.0848589487159959,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.0996589651482409,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions (simulated missing index),0.092448695974044,250188,1,1,1,0,2,42,0.0,190.52734375,1
SUM transactions for user_id=8994,0.0237545102085133,27,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=8994,0.0236094857390619,27,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=8994,0.0259711375528699,27,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=9523,0.0225862706902838,27,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=9523,0.0230193118316101,27,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=9523,0.02253626107936,27,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=3750,0.0266933941297144,43,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=3750,0.0303469567983506,43,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=3750,0.0210938907156948,43,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=8148,0.0327892458751276,29,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=8148,0.0327215177401609,29,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=8148,0.0348385022570352,29,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=9304,0.028902151868605,24,2,1,1,1,3,33,0.0,190.52734375,0
SUM transactions for user_id=9304,0.0261375222838144,24,2,1,1,1,3,33,0.0,190.52734375,0
