query,query_time,rows_examined,joins,has_sum,has_group_by,has_where,tables_count,query_length
SUM transactions (simulated missing index),0.1189271899496268,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1002314221851766,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1178736360537662,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1100746176939239,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1076999361064035,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1053283151447586,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.099044520000975,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.108127940273067,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1039151048067194,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0973007372752649,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1055340451506993,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1150339298961584,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.102479863591403,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1038362766122323,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0873271592997448,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1009344510400448,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0756922042363264,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0983233877094238,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1065231418320435,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0760036969370909,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0877028166114474,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1072189614714198,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1003022113205423,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0820940296110735,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0979057626682368,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1100017133137861,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0994705826448298,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0864369050354219,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0946252029114041,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0788909837815926,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0741841566753693,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0903371029372017,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1194135822517711,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1143229260741667,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1124412383918287,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0769114534563338,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0861876075488664,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0990190249727491,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0892426939216841,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0782361715780501,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1047150116499749,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0897710344064583,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0972409707776824,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0829451407225922,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0809584664412605,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.082367510563706,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0837982005027212,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0912289675110882,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1134086650537062,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1069321205887394,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1025728772901385,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0903006702508936,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0962161151532264,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1091238091589512,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0840473508956504,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0981542685809787,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0902292378264373,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0968295266689123,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.084828463641318,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.126479752417555,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1122135375627008,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0881723650327368,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1069580218442487,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1173817687367161,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1188035701894952,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1247165173861478,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0972619053346085,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1090496216320724,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1028370719000018,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0980290778544246,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0931768999483846,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1023108289581505,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1053480108977328,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0814760890859986,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0974930649985778,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0923713356316505,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0885926931649225,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0984117973507388,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1043069255161523,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1380326323511033,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1487572268626652,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1169329953638915,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1182775478000322,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1062280584627936,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0940681709980191,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1331854108974192,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1454453934238335,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.138180415987278,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1276398332584436,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1427902479375402,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1475965957890602,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.2003782774955074,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1421752633313332,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1590242803549604,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1390162987837811,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1467114933303965,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1720836675132771,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1415228828859324,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1165046734650712,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1228529000872173,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1089929097867122,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1056827898698053,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0936423528852568,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1180814154013507,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0903507591512054,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0961629854098155,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1090806374062865,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0934163820912775,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1003585461181444,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0923307711716281,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1461500989539169,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1282565043751175,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1011865734366254,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0933926266944472,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1119287221764745,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1129786741107308,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.107593298646867,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0977035785128308,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1095760171871621,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.10547083546404,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1131262655130131,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0873958526995381,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.080029660541971,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1042843552526303,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0991888204579224,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0849694908460619,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0808410870863895,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0937190126482768,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0990155804277712,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0817259508507577,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0994793433312053,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0870823944089648,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1004851682878706,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0838703754188306,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0862758234462088,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0962067886814905,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1108287831374941,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1027753286152944,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0991498584553496,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1054537308572426,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0873536597644727,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1011741969627361,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0978594465789171,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0990083364861298,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0876964694960835,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0955993430426416,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0944046056135522,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1118424420285245,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1122042870939158,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0968873787855656,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.084586359937026,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0833171032497052,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0995307989603752,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1059719706875114,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1043906138983506,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0828289520341552,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0897822475302262,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0804923944313805,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0810944923052774,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0881738218033536,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0842701539293582,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0912118041830249,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0788644142147225,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0827034848222672,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0829438872568003,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1010412317112642,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0751928938371864,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0844613575908483,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0832128809678782,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1102487145753534,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0854954465224796,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1001583502682536,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0948110984075077,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1124282439871888,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0865177505675933,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0872397694755929,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0843644005156881,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1024324339515297,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0960901180192374,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1474078918188046,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1364664061565669,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1456593920400503,250188,1,1,1,0,2,42
